Date,Price
2020-01-06,9178.8603515625
2020-01-13,9388.9404296875
2020-01-20,9314.91015625
2020-01-27,9150.9404296875
2020-02-03,9520.509765625
2020-02-10,9731.1796875
2020-02-17,9576.58984375
2020-02-24,8567.3701171875
2020-03-02,8575.6201171875
2020-03-09,7874.8798828125
2020-03-16,6879.52001953125
2020-03-23,7502.3798828125
2020-03-30,7373.080078125
2020-04-06,8153.580078125
2020-04-13,8650.1396484375
2020-04-20,8634.51953125
2020-04-27,8604.9501953125
2020-05-04,9121.3203125
2020-05-11,9014.5595703125
2020-05-18,9324.58984375
2020-05-25,9489.8701171875
2020-06-01,9814.080078125
2020-06-08,9588.8095703125
2020-06-15,9946.1201171875
2020-06-22,9757.2197265625
2020-06-29,10207.6298828125
2020-07-06,10617.4404296875
2020-07-13,10503.1904296875
2020-07-20,10363.1796875
2020-07-27,10745.26953125
2020-08-03,11010.98046875
2020-08-10,11019.2998046875
2020-08-17,11311.7998046875
2020-08-24,11695.6298828125
2020-08-31,11313.1298828125
2020-09-07,10853.5498046875
2020-09-14,10793.2802734375
2020-09-21,10913.5595703125
2020-09-28,11075.01953125
2020-10-05,11579.9404296875
2020-10-12,11671.5595703125
2020-10-19,11548.2802734375
2020-10-26,10911.58984375
2020-11-02,11895.23046875
2020-11-09,11829.2900390625
2020-11-16,11854.9697265625
2020-11-23,12205.849609375
2020-11-30,12464.23046875
2020-12-07,12377.8701171875
2020-12-14,12755.6396484375
2020-12-21,12804.73046875
2020-12-28,12888.2802734375
