Date,Price
2012-11-28,12951.7802734375
2012-12-05,13248.4404296875
2012-12-12,13350.9599609375
2012-12-19,13138.9296875
2012-12-26,13104.1396484375
2013-01-02,13328.849609375
2013-01-09,13534.8896484375
2013-01-16,13712.2099609375
2013-01-23,13954.419921875
2013-01-30,13979.2998046875
2013-02-06,14018.7001953125
2013-02-13,14035.669921875
2013-02-20,13900.1298828125
2013-02-27,14253.76953125
2013-03-06,14450.0595703125
2013-03-13,14455.8203125
2013-03-20,14559.650390625
2013-03-27,14662.009765625
2013-04-03,14673.4599609375
2013-04-10,14756.7802734375
2013-04-17,14719.4599609375
2013-04-24,14839.7998046875
2013-05-01,15056.2001953125
2013-05-08,15215.25
2013-05-15,15387.580078125
2013-05-22,15409.3896484375
2013-05-29,15177.5400390625
2013-06-05,15122.01953125
2013-06-12,15318.23046875
2013-06-19,14760.3095703125
2013-06-26,14932.41015625
2013-07-03,15300.33984375
2013-07-10,15451.849609375
2013-07-17,15567.740234375
2013-07-24,15520.58984375
2013-07-31,15518.740234375
2013-08-07,15451.009765625
2013-08-14,15002.990234375
2013-08-21,14776.1298828125
2013-08-28,14833.9599609375
2013-09-04,15191.0595703125
2013-09-11,15529.73046875
2013-09-18,15334.58984375
2013-09-25,15191.7001953125
2013-10-02,14776.5302734375
2013-10-09,15168.009765625
2013-10-16,15467.66015625
2013-10-23,15680.349609375
2013-10-30,15618.2197265625
2013-11-06,15750.669921875
2013-11-13,15967.0302734375
2013-11-20,16072.7998046875
2013-11-27,15914.6201171875
2013-12-04,15973.1298828125
2013-12-11,15875.259765625
2013-12-18,16357.5498046875
2013-12-25,16576.66015625
2014-01-01,16530.939453125
2014-01-08,16373.8603515625
2014-01-15,16414.439453125
2014-01-22,15928.5595703125
2014-01-29,15445.240234375
2014-02-05,15994.76953125
2014-02-12,16130.400390625
2014-02-19,16179.66015625
2014-02-26,16395.880859375
2014-03-05,16351.25
2014-03-12,16336.1904296875
2014-03-19,16367.8798828125
2014-03-26,16532.609375
2014-04-02,16256.1396484375
2014-04-09,16262.5595703125
2014-04-16,16514.369140625
2014-04-23,16535.369140625
2014-04-30,16401.01953125
2014-05-07,16715.439453125
2014-05-14,16374.3095703125
2014-05-21,16675.5
2014-05-28,16722.33984375
2014-06-04,16945.919921875
2014-06-11,16808.490234375
2014-06-18,16818.130859375
2014-06-25,16956.0703125
2014-07-02,16906.619140625
2014-07-09,17060.6796875
2014-07-16,17113.5390625
2014-07-23,16912.109375
2014-07-30,16429.470703125
2014-08-06,16560.5390625
2014-08-13,16919.58984375
2014-08-20,17106.69921875
2014-08-27,17067.560546875
2014-09-03,17013.869140625
2014-09-10,17131.970703125
2014-09-17,17055.869140625
2014-09-24,17042.900390625
2014-10-01,16719.390625
2014-10-08,16315.1904296875
2014-10-15,16614.810546875
2014-10-22,17005.75
2014-10-29,17383.83984375
2014-11-05,17614.900390625
2014-11-12,17687.8203125
2014-11-19,17814.939453125
2014-11-26,17879.55078125
2014-12-03,17801.19921875
2014-12-10,17068.869140625
2014-12-17,18024.169921875
2014-12-24,17983.0703125
